"","mean","sd","min","max"
"1",27.2267406340248,11.3443382775384,4.18,76
"2",15.759632731463,2.45756118833485,11.83198,22.23396
"3",1.78764694857529,0.370328457316093,1.284181,2.920552
"4",867.711923492864,64.8992585580074,660.4647,937.8588
"5",9.4478988709964,6.21547200827569,1.96,23.15
"6",48.4321767731796,17.2350203822052,0,98.10896
"7",2068.19643590088,450.962188481854,897.04,3077.804
"8",15.8020578264984,8.77107370139709,0.2852385,82.71478
